股票代码,股票简称,现价(元),涨跌幅(%),所属同花顺行业,所属概念,动态市盈率2018.12.13,所属概念数量(个),a股流通市值 (元)2018.12.13,dde大单净额(元)2018.12.13,小单净额(元)2018.12.13,中单净额(元)2018.12.13,特大单净额(元)2018.12.13,小单买入金额(元)2018.12.13,小单卖出金额(元)2018.12.13,中单买入金额(元)2018.12.13,中单卖出金额(元)2018.12.13,dde大单买入金额(元)2018.12.13,dde大单卖出金额(元)2018.12.13,特大单买入金额(元)2018.12.13,特大单卖出金额(元)2018.12.13,特大单净比(%)2018.12.13
002488.SZ,金固股份,7.24,0.56,交运设备-汽车零部件-汽车零部件Ⅲ,深股通;二手车;汽车关税下调;智能汽车;阿里巴巴概念;新零售;创投;节能环保;送转填权,43.41,9.,5560754305.88,-2408322.50,2408547.00,-224.00,-1676220.00,35194069.50,32785523.00,32301183.00,32301407.00,12701767.00,15110089.50,2962797.00,4639017.00,-2.09
002510.SZ,天汽模,4.11,-0.24,交运设备-汽车零部件-汽车零部件Ⅲ,滨海新区;京津冀一体化;锂电制造;特斯拉;军民融合;北汽新能源;新能源汽车;锂电池;军工;证金持股;蔚来汽车概念,26.96,11.,3179584352.67,-1900568.80,2960761.00,-1060191.70,-2289289.80,24217452.90,21256692.40,23967323.00,25027514.70,13211292.00,15111860.80,5068191.00,7357480.80,-3.73
002536.SZ,西泵股份,10.86,-0.64,交运设备-汽车零部件-汽车零部件Ⅲ,--,14.49,0.,3411279679.86,948546.91,-1466774.00,518227.00,118323.00,15382084.90,16848858.81,10472569.80,9954342.80,4574889.00,3626342.09,1492133.00,1373810.00,0.39
002553.SZ,南方轴承,5.77,-0.17,交运设备-汽车零部件-汽车零部件Ⅲ,航空航天;电子商务;集成电路概念,15.80,3.,1351877539.77,-1464218.00,1733094.00,-268876.00,0.00,7119495.00,5386401.00,5402194.00,5671070.00,211335.00,1675553.00,0.00,0.00,0.00
002590.SZ,万安科技,7.19,0.28,交运设备-汽车零部件-汽车零部件Ⅲ,航天军工;共享汽车;共享经济;车联网;汽车电子;无人驾驶;新能源汽车;无线充电,33.41,8.,3123881347.12,-912521.00,-1288655.00,2201176.00,0.00,9582541.60,10871196.60,6508182.00,4307006.00,1961058.00,2873579.00,0.00,0.00,0.00
002592.SZ,八菱科技,21.32,1.19,交运设备-汽车零部件-汽车零部件Ⅲ,文化传媒;股权转让;氢燃料电池,341.27,3.,4465398164.76,-5635052.00,24684845.00,-19049793.00,-6679688.00,103938396.00,79253551.00,86120540.00,105170333.00,97291991.00,102927043.00,40534182.00,47213870.00,-2.32
002593.SZ,日上集团,3.34,0.00,交运设备-汽车零部件-汽车零部件Ⅲ,钢结构;智能汽车;物联网平台层;物联网,28.55,4.,1558034683.00,-482407.30,-171378.00,653785.30,0.00,2889606.40,3060984.40,4518459.00,3864673.70,648306.00,1130713.30,0.00,0.00,0.00
002611.SZ,东方精工,4.35,-0.46,交运设备-汽车零部件-汽车零部件Ⅲ,军工;机器人概念;军民融合;深股通;锂电制造;工业机器人;贸易战影响股;送转填权;北汽新能源;新能源汽车;宁德时代概念;动力电池回收;锂电池,17.34,13.,4470436401.15,-3469660.30,525046.00,2944613.70,-2192188.70,23068901.10,22543854.50,28231094.50,25286480.80,15040304.70,18509965.00,5594208.00,7786396.70,-3.30
002625.SZ,光启技术,10.15,5.29,交运设备-汽车零部件-汽车零部件Ⅲ,小额贷款;新材料概念;超材料概念;深股通;军民融合;军工;雄安新区,496.36,7.,4334265910.80,-64867789.40,69908638.00,-5040852.00,-41943018.40,171686883.40,101778242.00,109217720.00,114258572.00,90061697.60,154929487.00,30321201.60,72264220.00,-11.31
002662.SZ,京威股份,4.22,-0.47,交运设备-汽车零部件-汽车零部件Ⅲ,新材料概念;中德合作;锂电池;融资融券;深股通;转融券标的;新能源整车;新能源汽车;机构重仓,6.10,9.,6156858042.00,-65817962.50,53376890.00,12441072.00,-38737126.50,129628150.00,76251259.50,120150969.00,107709897.00,79982896.50,145800859.00,31134071.50,69871198.00,-11.75
002664.SZ,长鹰信质,13.07,0.08,交运设备-汽车零部件-汽车零部件Ⅲ,股权转让;汽车电子;深股通;电机电控;新能源汽车;宁德时代概念;军用无人机;特斯拉;无人机,19.71,9.,4574029806.75,-16584005.90,18308215.00,-1724209.00,-6631714.40,74225715.20,55917500.30,47239726.00,48963935.00,12953526.70,29537532.60,3272345.00,9904059.40,-4.93
002703.SZ,浙江世宝,4.85,2.11,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念;深股通;无人驾驶,-532.40,3.,2778369239.45,-19588860.40,14132272.00,5456589.00,-10179043.10,88381747.80,74249476.40,67124764.00,61668175.00,28456820.20,48045680.60,4930903.50,15109946.60,-5.53
002708.SZ,光洋股份,8.17,-2.62,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车;高端装备;壳资源;创投,129.10,4.,1962730097.14,-9892534.00,7604990.00,2287544.00,-5887759.00,85016995.00,77412005.00,86487780.00,84200236.00,56823522.00,66716056.00,13142384.00,19030143.00,-2.58
002715.SZ,登云股份,18.15,4.37,交运设备-汽车零部件-汽车零部件Ⅲ,尾气治理;壳资源;创投,145.70,3.,1505801954.25,4182129.90,-3653146.00,-528984.00,2059307.10,45068614.00,48721759.90,37328467.00,37857451.00,20546091.90,16363962.00,7240612.90,5181305.80,2.00
002725.SZ,跃岭股份,9.32,0.54,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念;芯片制造;光通信设备;芯片概念;证金持股;5G,67.03,6.,1022953041.20,-9167311.70,4704238.00,4463074.00,-5123010.80,67086749.10,62382511.40,41780514.00,37317440.00,7582991.20,16750302.90,1099800.00,6222810.80,-4.40
002765.SZ,蓝黛传动,6.10,0.16,交运设备-汽车零部件-汽车零部件Ⅲ,并购重组;触摸屏,71.13,2.,1554851875.00,-20875.00,610783.00,-589908.00,0.00,8773290.00,8162507.00,2689380.60,3279288.60,958393.00,979268.00,0.00,0.00,0.00
002863.SZ,今飞凯达,7.11,-0.84,交运设备-汽车零部件-汽车零部件Ⅲ,--,35.95,0.,1320915708.00,-534522.10,897658.00,-363135.70,3111.80,32381401.20,31483743.40,17011470.20,17374605.90,3892496.00,4427018.10,574290.00,571178.20,0.01
002865.SZ,钧达股份,20.77,-1.28,交运设备-汽车零部件-汽车零部件Ⅲ,海南自贸区;创投,48.59,2.,791337000.00,-5611822.00,8588544.00,-2976722.00,-1789279.00,53201006.00,44612462.00,22754502.00,25731224.00,4037193.00,9649015.00,500752.00,2290031.00,-2.24
002906.SZ,华阳集团,11.32,-1.14,交运设备-汽车零部件-汽车零部件Ⅲ,节能照明;智能汽车;百度概念;深股通;汽车电子;无人驾驶,106.37,6.,2289454695.36,-2985207.00,6786669.00,-3801462.00,-1243632.00,35172992.70,28386323.70,15800100.60,19601562.60,5887885.00,8873092.00,1194145.00,2437777.00,-2.19
002920.SZ,德赛西威,19.59,0.57,交运设备-汽车零部件-汽车零部件Ⅲ,智能汽车;新股与次新股;汽车电子;白马股;车联网;深股通;北汽新能源;蔚来汽车概念;广东国资改革;地方国资改革;无人驾驶;百度概念;养老金持股,23.90,13.,1959000000.00,1543624.00,-3994767.00,2451143.00,-963769.00,24484481.90,28479248.90,16797189.80,14346046.80,6350374.00,4806750.00,1500268.00,2464037.00,-2.02
002921.SZ,联诚精密,28.31,-0.14,交运设备-汽车零部件-汽车零部件Ⅲ,新股与次新股;贸易战影响股;乡村振兴;农机;高送转预期,43.06,5.,566200000.00,-2474025.00,6674469.00,-4200444.00,-785628.00,29752410.00,23077941.00,15153410.00,19353854.00,2934358.00,5408383.00,0.00,785628.00,-1.64
300100.SZ,双林股份,11.23,-1.84,交运设备-汽车零部件-汽车零部件Ⅲ,油价下调;深股通;新能源汽车;汽车电子;股权转让;独角兽概念;无人驾驶,18.63,7.,4339957277.06,-5057587.70,11224879.00,-6167291.00,170869.00,64350607.70,53125729.00,43144908.00,49312199.00,12960308.00,18017895.70,2864040.00,2693171.00,0.14
300258.SZ,精锻科技,13.33,2.22,交运设备-汽车零部件-汽车零部件Ⅲ,汽车电子;特斯拉;新能源汽车,17.65,3.,5017139174.89,4286447.97,-5284009.00,997560.70,3998606.40,11386953.00,16670961.67,7565795.30,6568234.60,10481193.97,6194746.00,7826699.40,3828093.00,13.59
300304.SZ,云意电气,3.87,-0.26,交运设备-汽车零部件-汽车零部件Ⅲ,节能电机;深股通;汽车电子;新能源汽车;电机电控,25.22,5.,3273902870.58,-3314631.60,4855065.00,-1540433.20,-2276050.80,17689680.80,12834616.00,16756074.80,18296508.00,3399561.60,6714193.20,582665.60,2858716.40,-6.01
300375.SZ,鹏翎股份,6.08,-0.16,交运设备-汽车零部件-汽车零部件Ⅲ,橡胶;高铁,19.81,2.,1574339841.92,2710932.13,-2410544.00,-300388.50,644378.53,13827284.89,16237828.52,13786947.90,14087336.40,4957203.12,2246270.99,1247480.52,603101.99,1.98
300432.SZ,富临精工,6.94,1.02,交运设备-汽车零部件-汽车零部件Ⅲ,深股通;正极材料;锂电池,21.24,3.,2665062621.78,2183451.00,452960.50,-2636411.50,685000.00,10345176.00,9892215.50,8305448.00,10941859.50,3862082.00,1678631.00,685000.00,0.00,3.04
300473.SZ,德尔股份,36.20,0.70,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念;新能源汽车;汽车电子,19.14,3.,3604728559.40,1743944.00,577546.30,-2321490.30,176122.00,10999340.60,10421794.30,8293593.00,10615083.30,4014724.00,2270780.00,1709224.00,1533102.00,0.76
300507.SZ,苏奥传感,18.69,0.65,交运设备-汽车零部件-汽车零部件Ⅲ,传感器,23.40,1.,1072942904.25,593790.80,-1502596.20,908805.80,519490.80,12359327.80,13861924.40,8113448.60,7204642.80,1580812.80,987022.00,519490.80,0.00,2.36
300547.SZ,川环科技,17.51,0.17,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车;军工,17.46,2.,1095779196.94,-216143.00,487963.00,-271820.00,0.00,9383898.00,8895935.00,4681146.00,4952966.00,967491.00,1183634.00,0.00,0.00,0.00
300580.SZ,贝斯特,13.75,-0.15,交运设备-汽车零部件-汽车零部件Ⅲ,轨道交通;航空航天;工业4.0;机器人概念;工业机器人,18.64,5.,908963000.00,-171423.64,1728856.10,-1557432.50,0.00,12505848.74,10776992.60,5983972.10,7541404.60,625450.00,796873.64,0.00,0.00,0.00
300585.SZ,奥联电子,10.80,5.57,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车;汽车电子,38.03,2.,904098240.00,-1630229.00,11023006.00,-9392777.00,116979.00,98860926.00,87837920.00,72108529.00,81501306.00,90217472.00,91847701.00,51521534.00,51404555.00,0.04
300611.SZ,美力科技,9.19,0.11,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念,46.45,1.,674523944.00,-376388.00,-167235.40,543623.44,0.00,7106574.30,7273809.74,2833818.00,2290194.56,272896.00,649284.00,0.00,0.00,0.00
300643.SZ,万通智控,9.98,3.31,交运设备-汽车零部件-汽车零部件Ⅲ,--,52.46,0.,718878541.64,2355421.10,4748649.00,-7104070.00,-18355.60,87377274.70,82628625.80,60734453.00,67838523.00,22988758.00,20633336.90,4354216.00,4372571.60,-0.01
300652.SZ,雷迪克,20.97,0.38,交运设备-汽车零部件-汽车零部件Ⅲ,高送转预期,21.35,1.,619080911.46,472378.00,-468263.00,-4115.00,0.00,6607194.00,7075457.00,4018055.00,4022170.00,786328.00,313950.00,0.00,0.00,0.00
300680.SZ,隆盛科技,17.58,-0.51,交运设备-汽车零部件-汽车零部件Ⅲ,尾气治理;节能减排;新能源汽车;传感器;高送转预期,134.74,5.,603426468.00,560739.00,986003.00,-1546742.00,7044.00,15498316.40,14512313.40,6997053.00,8543795.00,1700655.00,1139916.00,528300.00,521256.00,0.03
300681.SZ,英搏尔,36.64,-0.19,交运设备-汽车零部件-汽车零部件Ⅲ,北汽新能源;IGBT;新能源汽车;高送转预期;白马股,38.29,5.,692496000.00,1944686.60,-6355681.00,4410994.20,-504128.00,21491022.80,27846703.60,24485858.00,20074863.80,9058460.60,7113774.00,1188640.00,1692768.00,-0.92
300694.SZ,蠡湖股份,19.13,-1.90,交运设备-汽车零部件-汽车零部件Ⅲ,新股与次新股;白马股,37.98,2.,1029767900.00,-15266438.20,19184570.00,-3918132.00,-7568184.90,92921410.00,73736839.80,60765362.00,64683494.00,12159498.30,27425936.50,2286612.00,9854796.90,-4.56
300695.SZ,兆丰股份,59.50,0.88,交运设备-汽车零部件-汽车零部件Ⅲ,高送转预期;创投,22.02,2.,992323150.00,1775634.00,-1761688.00,-13946.40,-554460.00,12719933.00,14481620.60,10149639.00,10163585.40,5699403.00,3923769.00,1128810.00,1683270.00,-1.94
300707.SZ,威唐工业,17.46,-0.51,交运设备-汽车零部件-汽车零部件Ⅲ,白马股;特斯拉,25.56,2.,1347810417.72,-3244913.00,3397085.00,-152172.40,-922354.00,23535406.40,20138321.00,13597102.40,13749274.80,1199135.00,4444048.00,522000.00,1444354.00,-2.41
300733.SZ,西菱动力,16.19,-0.92,交运设备-汽车零部件-汽车零部件Ⅲ,新股与次新股,33.33,1.,647600000.00,-12937835.60,24190990.00,-11253154.00,-3576638.70,84736388.50,60545398.90,49765415.00,61018569.00,18927833.80,31865669.40,5675747.00,9252385.70,-2.33
300742.SZ,越博动力,43.21,-0.30,交运设备-汽车零部件-汽车零部件Ⅲ,新股与次新股;雷达;电机电控;工业4.0;新能源汽车;高送转预期,112.92,6.,848212300.00,256259.00,770222.00,-1026481.00,88505.00,38555452.00,37785230.00,25913320.00,26939801.00,11423960.00,11167701.00,1103193.00,1014688.00,0.12
300745.SZ,欣锐科技,35.49,-0.81,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车;新股与次新股;充电桩;台风影响股;北汽新能源,54.59,5.,1016078700.00,-5109076.74,8351742.00,-3242665.00,-621883.84,49921793.74,41570052.00,33943498.00,37186163.00,7235446.00,12344522.74,0.00,621883.84,-0.68
600081.SH,东风科技,7.79,0.13,交运设备-汽车零部件-汽车零部件Ⅲ,纳米;汽车电子;电机电控;新能源汽车,15.20,4.,2442632400.00,-357985.00,1076317.00,-718332.00,0.00,6893372.00,5817055.00,2696041.00,3414373.00,0.00,357985.00,0.00,0.00,0.00
600148.SH,长春一东,15.38,1.32,交运设备-汽车零部件-汽车零部件Ⅲ,振兴东北;中朝贸易区;航天军工;央企国资改革;军工;军工改制;并购重组;中兵系,67.58,8.,2176523001.00,767340.00,-1264005.00,496665.00,0.00,5742155.00,7006160.00,3871515.00,3374850.00,767340.00,0.00,0.00,0.00,0.00
600178.SH,东安动力,4.77,1.06,交运设备-汽车零部件-汽车零部件Ⅲ,振兴东北;节能环保;央企国资改革;北汽新能源;军工改制;中兵系,25.01,6.,2204121600.00,462175.00,621354.50,-1083529.50,0.00,6699272.70,6077918.20,2765879.00,3849408.50,462175.00,0.00,0.00,0.00,0.00
600480.SH,凌云股份,8.29,1.22,交运设备-汽车零部件-汽车零部件Ⅲ,雄安新区;地下管网;卫星导航;雄安地产;京津冀一体化;航天军工;高铁;西气东输;特斯拉;央企国资改革;成泉资本持股;军工改制;中兵系,12.85,13.,3738244236.14,-686083.00,142573.00,543509.60,0.00,17827472.10,17684898.70,11498547.10,10955037.50,1189103.00,1875186.00,0.00,0.00,0.00
600523.SH,贵航股份,9.09,1.00,交运设备-汽车零部件-汽车零部件Ⅲ,高端装备;通用航空;军工;私人飞机;航天军工;无人机;融资融券;转融券标的;央企国资改革;大飞机;中航系,28.29,11.,3672765595.80,391138.53,-1515525.10,1124386.60,-1115240.50,6457594.17,7973119.30,8827275.80,7702889.20,1885449.43,1494310.90,0.00,1115240.50,-6.50
600609.SH,金杯汽车,3.52,0.29,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念;振兴东北;融资融券;转融券标的;辽宁国资改革;地方国资改革,39.43,6.,3846188304.64,-996399.00,655611.60,340787.40,0.00,6645630.60,5990019.00,4352008.00,4011220.60,246753.00,1243152.00,0.00,0.00,0.00
600660.SH,福耀玻璃,22.08,2.46,交运设备-汽车零部件-汽车零部件Ⅲ,央视财经50;MSCI概念;玻璃;融资融券;特种玻璃;沪股通;转融券标的,12.74,7.,44225938210.56,-9688422.00,6647318.00,3041104.00,-11181309.00,84928839.00,78281521.00,61153807.00,58112703.00,26965525.00,36653947.00,5544665.00,16725974.00,-6.46
600676.SH,交运股份,4.67,0.86,交运设备-汽车零部件-汽车零部件Ⅲ,公共交通;参股券商;迪士尼;自由贸易港;融资融券;转融券标的;地方国资改革;上海自贸区;上海国资改革,17.15,9.,4492751714.45,-681808.80,381943.90,299864.90,-2182440.00,4671158.20,4289214.30,8914592.10,8614727.20,4689164.20,5370973.00,0.00,2182440.00,-11.94
600698.SH,湖南天雁,4.52,0.22,交运设备-汽车零部件-汽车零部件Ⅲ,节能环保;高铁;央企国资改革;军工;军工改制;中兵系,-1425.88,6.,3331754642.68,-1544998.50,524798.00,1020200.50,0.00,13000012.10,12475214.10,12522573.00,11502372.50,337896.00,1882894.50,0.00,0.00,0.00
600699.SH,均胜电子,24.86,2.10,交运设备-汽车零部件-汽车零部件Ⅲ,人脑工程;元器件;MSCI潜力股;宝马概念;融资融券;沪股通;工业机器人;转融券标的;智能汽车;无线充电;机器人概念;汽车电子;新能源汽车;车联网;互联网+;特斯拉;无人驾驶,16.73,17.,23599324540.00,-4053007.20,-3169753.00,7222760.00,2364679.80,52088730.00,55258482.80,80415701.00,73192941.00,41551648.50,45604655.70,11196809.50,8832129.70,1.36
600741.SH,华域汽车,18.20,1.90,交运设备-汽车零部件-汽车零部件Ⅲ,参股券商;MSCI概念;迪士尼;融资融券;智能汽车;沪股通;转融券标的;新能源汽车;互联网+;证金持股;机构重仓;安邦系;上海国资改革,6.76,13.,52170466093.20,5330639.70,-28775274.00,23444633.70,3874656.70,58307545.30,87082818.70,66056246.00,42611612.30,22683881.50,17353241.80,9334656.70,5460000.00,2.63
600742.SH,一汽富维,10.90,-2.33,交运设备-汽车零部件-汽车零部件Ⅲ,振兴东北;央企控股;中朝贸易区;融资融券;沪股通;转融券标的;国改双百行动;央企国资改革,10.70,8.,5533452144.00,-18075591.20,14524101.00,3551490.80,-5568733.60,30652952.80,16128852.40,31047505.70,27496014.90,9421751.00,27497342.20,0.00,5568733.60,-7.83
600933.SH,爱柯迪,8.56,0.23,交运设备-汽车零部件-汽车零部件Ⅲ,汽车制造概念;工业4.0;沪股通,14.90,3.,2038284045.20,700215.58,222997.80,-923213.40,0.00,12144511.40,11921513.58,10127113.20,11050326.60,1981556.00,1281340.42,0.00,0.00,0.00
600960.SH,渤海汽车,4.12,1.48,交运设备-汽车零部件-汽车零部件Ⅲ,小额贷款;新能源汽车;汽车制造概念;北京国资改革;地方国资改革;北汽新能源,42.93,6.,2802129675.44,786098.00,870078.00,-1656176.00,931354.00,16602077.00,15731999.00,15640640.00,17296816.00,3616874.00,2830776.00,931354.00,0.00,2.60
601311.SH,骆驼股份,9.71,0.21,交运设备-汽车零部件-汽车零部件Ⅲ,铅蓄电池;电动自行车;新能源;融资融券;军工;沪股通;动力电池回收;正极材料;转融券标的;锂电制造;新能源汽车;电机电控;锂电池,16.32,13.,8237942366.12,2346108.77,-1922163.90,-423945.20,0.00,12905109.13,14827272.70,12926152.40,13350097.60,3231124.20,885015.43,0.00,0.00,0.00
601689.SH,拓普集团,15.05,1.97,交运设备-汽车零部件-汽车零部件Ⅲ,电子商务;汽车制造概念;工业4.0;沪股通;新能源汽车;汽车电子;互联网+;无人驾驶;特斯拉,13.31,9.,3682074786.60,3430184.00,1028705.00,-4458889.10,1625330.00,25447869.40,24419164.30,19203076.00,23661965.10,7665161.00,4234977.00,1625330.00,0.00,3.11
